"uid","friends"
22251,"37639, 15847, 38332, 18243, 41138, 40933, 12647, 3365, 8370"
22252,NA
22253,"19696, 14845, 5045, 2408, 12427"
22254,"23546"
22255,NA
22256,NA
22257,"13824"
22258,NA
22259,NA
22260,NA
22261,"6605, 4802"
22262,NA
22263,NA
22264,NA
22265,"13845"
22266,"30971"
22267,NA
22268,NA
22269,NA
22270,NA
22271,NA
22272,NA
22273,NA
22274,NA
22275,NA
22276,NA
22277,NA
22278,NA
22279,"2116, 40773, 38538, 11331, 21248, 16503, 40047, 19241"
22280,"6780"
22281,NA
22282,"13177, 9920"
22283,NA
22284,NA
22285,NA
22286,"32744, 5432"
22287,NA
22288,NA
22289,NA
22290,NA
22291,NA
22292,NA
22293,"32085"
22294,NA
22295,NA
22296,NA
22297,NA
22298,"16301"
22299,NA
22300,NA
22301,NA
22302,NA
22303,NA
22304,NA
22305,NA
22306,"32941, 10201, 32454, 29245"
22307,NA
22308,NA
22309,NA
22310,NA
22311,"34075, 30350"
22312,NA
22313,"39165, 39981, 18656"
22314,NA
22315,NA
22316,NA
22317,NA
22318,NA
22319,NA
22320,NA
22321,"14990, 36196, 30937, 27526, 34211, 33171"
22322,NA
22323,NA
22324,NA
22325,"21501"
22326,NA
22327,NA
22328,"13364"
22329,"28036, 11823, 4674, 14717, 30499, 19705, 5046"
22330,"40781"
22331,"6942, 18044, 27120"
22332,NA
22333,NA
22334,"12214, 27304, 5814"
22335,NA
22336,NA
22337,NA
22338,NA
22339,"3453, 3896"
22340,NA
22341,"1290"
22342,"2897"
22343,NA
22344,"15904"
22345,NA
22346,"10050, 35171, 12660, 8333, 11172, 34480, 14139, 39020"
22347,NA
22348,NA
22349,NA
22350,NA
22351,NA
22352,NA
22353,NA
22354,NA
22355,NA
22356,"37530"
22357,NA
22358,NA
22359,NA
22360,NA
22361,NA
22362,"10244"
22363,"563"
22364,NA
22365,"20246"
22366,NA
22367,NA
22368,NA
22369,NA
22370,NA
22371,NA
22372,NA
22373,NA
22374,NA
22375,NA
22376,NA
22377,"13511"
22378,NA
22379,"23507"
22380,NA
22381,NA
22382,NA
22383,NA
22384,NA
22385,"28036"
22386,"8620"
22387,NA
22388,NA
22389,NA
22390,"37854, 17341, 10923"
22391,NA
22392,NA
22393,NA
22394,NA
22395,NA
22396,NA
22397,NA
22398,NA
22399,"34153"
22400,NA
22401,"15983"
22402,NA
22403,NA
22404,NA
22405,NA
22406,NA
22407,NA
22408,NA
22409,NA
22410,NA
22411,NA
22412,NA
22413,NA
22414,"31650, 21278, 28188, 1553"
22415,NA
22416,NA
22417,NA
22418,NA
22419,NA
22420,NA
22421,"6557"
22422,NA
22423,NA
22424,NA
22425,NA
22426,NA
22427,"19124, 27399"
22428,NA
22429,NA
22430,NA
22431,NA
22432,"2365"
22433,NA
22434,NA
22435,NA
22436,NA
22437,NA
22438,NA
22439,NA
22440,NA
22441,NA
22442,NA
22443,NA
22444,NA
22445,"25438, 38246, 9440"
22446,"12681"
22447,NA
22448,NA
22449,"11529"
22450,NA
22451,"8921"
22452,"10034"
22453,NA
22454,"34122"
22455,NA
22456,NA
22457,NA
22458,NA
22459,"3711"
22460,NA
22461,NA
22462,"6192, 15838"
22463,NA
22464,NA
22465,NA
22466,NA
22467,NA
22468,NA
22469,NA
22470,"32279, 18928"
22471,"19038"
22472,NA
22473,"39375"
22474,NA
22475,NA
22476,NA
22477,NA
22478,NA
22479,NA
22480,NA
22481,NA
22482,NA
22483,NA
22484,NA
22485,"8859"
22486,"27384"
22487,NA
22488,NA
22489,NA
22490,NA
22491,NA
22492,NA
22493,NA
22494,NA
22495,NA
22496,"16713"
22497,NA
22498,NA
22499,NA
22500,NA
22501,NA
22502,NA
22503,NA
22504,NA
22505,NA
22506,"6079"
22507,NA
22508,NA
22509,NA
22510,NA
22511,NA
22512,NA
22513,NA
22514,NA
22515,NA
22516,NA
22517,NA
22518,NA
22519,"15007"
22520,NA
22521,NA
22522,NA
22523,NA
22524,NA
22525,NA
22526,NA
22527,NA
22528,NA
22529,NA
22530,NA
22531,NA
22532,NA
22533,NA
22534,NA
22535,NA
22536,NA
22537,NA
22538,NA
22539,NA
22540,NA
22541,NA
22542,NA
22543,NA
22544,NA
22545,NA
22546,NA
22547,NA
22548,NA
22549,NA
22550,NA
22551,NA
22552,NA
22553,NA
22554,NA
22555,NA
22556,NA
22557,NA
22558,NA
22559,NA
22560,NA
22561,NA
22562,NA
22563,NA
22564,NA
22565,NA
22566,NA
22567,NA
22568,NA
22569,NA
22570,NA
22571,NA
22572,NA
22573,NA
22574,"22488"
22575,NA
22576,NA
22577,NA
22578,NA
22579,NA
22580,NA
22581,"13843"
22582,NA
22583,NA
22584,NA
22585,NA
22586,NA
22587,NA
22588,NA
22589,NA
22590,NA
22591,NA
22592,NA
22593,NA
22594,NA
22595,NA
22596,"18851, 27042"
22597,NA
22598,NA
22599,NA
22600,NA
22601,NA
22602,NA
22603,NA
22604,NA
22605,NA
22606,NA
22607,NA
22608,NA
22609,NA
22610,NA
22611,NA
22612,NA
22613,NA
22614,"27607"
22615,NA
22616,NA
22617,NA
22618,NA
22619,NA
22620,NA
22621,NA
22622,NA
22623,NA
22624,"37673"
22625,NA
22626,NA
22627,NA
22628,NA
22629,NA
22630,NA
22631,"26168"
22632,NA
22633,NA
22634,NA
22635,NA
22636,NA
22637,NA
22638,NA
22639,NA
22640,NA
22641,NA
22642,NA
22643,NA
22644,NA
22645,NA
22646,NA
22647,NA
22648,NA
22649,NA
22650,NA
22651,NA
22652,NA
22653,NA
22654,NA
22655,NA
22656,NA
22657,NA
22658,NA
22659,NA
22660,NA
22661,NA
22662,NA
22663,NA
22664,NA
22665,NA
22666,NA
22667,NA
22668,NA
22669,NA
22670,NA
22671,NA
22672,NA
22673,NA
22674,NA
22675,NA
22676,NA
22677,NA
22678,NA
22679,NA
22680,NA
22681,NA
22682,NA
22683,NA
22684,NA
22685,NA
22686,NA
22687,NA
22688,NA
22689,NA
22690,NA
22691,NA
22692,NA
22693,NA
22694,NA
22695,NA
22696,NA
22697,NA
22698,NA
22699,NA
22700,NA
22701,NA
22702,NA
22703,NA
22704,NA
22705,NA
22706,NA
22707,NA
22708,NA
22709,NA
22710,NA
22711,NA
22712,NA
22713,NA
22714,NA
22715,NA
22716,NA
22717,NA
22718,NA
22719,NA
22720,NA
22721,NA
22722,NA
22723,NA
22724,NA
22725,NA
22726,NA
22727,NA
22728,NA
22729,NA
22730,NA
22731,NA
22732,NA
22733,NA
22734,NA
22735,NA
22736,NA
22737,NA
22738,NA
22739,NA
22740,NA
22741,NA
22742,NA
22743,NA
22744,NA
22745,NA
22746,NA
22747,NA
22748,NA
22749,NA
22750,NA
22751,NA
22752,NA
22753,NA
22754,NA
22755,NA
22756,NA
22757,NA
22758,NA
22759,NA
22760,NA
22761,NA
22762,NA
22763,NA
22764,NA
22765,NA
22766,NA
22767,NA
22768,NA
22769,NA
22770,NA
22771,NA
22772,NA
22773,NA
22774,NA
22775,NA
22776,NA
22777,NA
22778,NA
22779,NA
22780,NA
22781,NA
22782,NA
22783,NA
22784,NA
22785,NA
22786,NA
22787,NA
22788,NA
22789,NA
22790,NA
22791,NA
22792,NA
22793,NA
22794,NA
22795,NA
22796,NA
22797,NA
22798,NA
22799,NA
22800,NA
22801,NA
22802,NA
22803,NA
22804,NA
22805,NA
22806,NA
22807,NA
22808,NA
22809,NA
22810,NA
22811,NA
22812,NA
22813,NA
22814,NA
22815,NA
22816,NA
22817,NA
22818,NA
22819,NA
22820,NA
22821,NA
22822,NA
22823,NA
22824,NA
22825,NA
22826,NA
22827,NA
22828,NA
22829,NA
22830,NA
22831,NA
22832,NA
22833,NA
22834,NA
22835,NA
22836,NA
22837,NA
22838,NA
22839,NA
22840,NA
22841,NA
22842,NA
22843,NA
22844,NA
22845,NA
22846,NA
22847,NA
22848,NA
22849,NA
22850,NA
22851,NA
22852,NA
22853,NA
22854,NA
22855,NA
22856,NA
22857,NA
22858,NA
22859,NA
22860,NA
22861,NA
22862,NA
22863,NA
22864,NA
22865,NA
22866,NA
22867,NA
22868,NA
22869,NA
22870,NA
22871,NA
22872,NA
22873,NA
22874,NA
22875,NA
22876,NA
22877,NA
22878,NA
22879,NA
22880,NA
22881,NA
22882,NA
22883,NA
22884,NA
22885,NA
22886,NA
22887,NA
22888,NA
22889,NA
22890,NA
22891,NA
22892,NA
22893,NA
22894,NA
22895,NA
22896,NA
22897,NA
22898,NA
22899,NA
22900,NA
22901,NA
22902,NA
22903,NA
22904,NA
22905,NA
22906,NA
22907,NA
22908,NA
22909,NA
22910,NA
22911,NA
22912,NA
22913,NA
22914,NA
22915,NA
22916,NA
22917,NA
22918,NA
22919,NA
22920,NA
22921,NA
22922,NA
22923,NA
22924,NA
22925,NA
22926,NA
22927,NA
22928,NA
22929,NA
22930,NA
22931,NA
22932,NA
22933,NA
22934,NA
22935,NA
22936,NA
22937,NA
22938,NA
22939,NA
22940,NA
22941,NA
22942,NA
22943,NA
22944,NA
22945,NA
22946,NA
22947,NA
22948,NA
22949,NA
22950,NA
22951,NA
22952,NA
22953,NA
22954,NA
22955,NA
22956,NA
22957,NA
22958,NA
22959,NA
22960,NA
22961,NA
22962,NA
22963,NA
22964,NA
22965,NA
22966,NA
22967,NA
22968,NA
22969,NA
22970,NA
22971,NA
22972,NA
22973,NA
22974,NA
22975,NA
22976,NA
22977,NA
22978,NA
22979,NA
22980,NA
22981,NA
22982,NA
22983,NA
22984,NA
22985,NA
22986,NA
22987,NA
22988,NA
22989,NA
22990,NA
22991,NA
22992,NA
22993,NA
22994,NA
22995,NA
22996,NA
22997,NA
22998,NA
22999,NA
23000,NA
23001,NA
23002,NA
23003,NA
23004,NA
23005,NA
23006,NA
23007,NA
23008,NA
23009,NA
23010,NA
23011,NA
23012,NA
23013,NA
23014,NA
23015,NA
23016,NA
23017,NA
23018,NA
23019,NA
23020,NA
23021,NA
23022,NA
23023,NA
23024,NA
23025,NA
23026,NA
23027,NA
23028,NA
23029,NA
23030,NA
23031,NA
23032,NA
23033,NA
23034,NA
23035,NA
23036,NA
23037,NA
23038,NA
23039,NA
23040,NA
23041,NA
23042,NA
23043,NA
23044,NA
23045,NA
23046,NA
23047,NA
23048,NA
23049,NA
23050,NA
23051,NA
23052,NA
23053,NA
23054,NA
23055,NA
23056,NA
23057,NA
23058,NA
23059,NA
23060,NA
23061,NA
23062,NA
23063,NA
23064,NA
23065,NA
23066,NA
23067,NA
23068,NA
23069,NA
23070,NA
23071,NA
23072,NA
23073,NA
23074,NA
23075,NA
23076,NA
23077,NA
23078,NA
23079,NA
23080,NA
23081,NA
23082,NA
23083,NA
23084,NA
23085,NA
23086,NA
23087,NA
23088,NA
23089,NA
23090,NA
23091,NA
23092,NA
23093,NA
23094,NA
23095,NA
23096,NA
23097,NA
23098,NA
23099,NA
23100,NA
23101,NA
23102,NA
23103,NA
23104,NA
23105,NA
23106,NA
23107,NA
23108,NA
23109,NA
23110,"24297, 8722, 30971, 38061, 13632, 24515, 13090, 27623, 40098, 31610, 14939, 24900, 33397"
23111,"31735"
23112,"4663, 19630, 16711, 3667, 36463, 5641"
23113,"37968"
23114,"38556"
23115,NA
23116,"38538, 21248, 12742, 6970, 11172, 929, 21754, 2138, 11018, 29451, 14996, 25676, 26613, 23201, 7846, 39020, 271, 38724, 40439, 39860, 37923, 38010, 40773, 4578, 8333, 19520, 35361, 15596, 39918, 20766, 16871, 3608, 20815, 5121, 27607, 33392, 25786, 26091, 13185, 4657, 40282, 36192, 12660, 31268, 21717, 31157, 16620, 5045, 12063, 2467, 12896"
23117,NA
23118,"22488, 6679, 6915, 38338, 26081, 7168, 7201, 30552, 31268, 18656, 22309, 30971, 25897, 26459, 8332, 31108, 34834, 5845, 11136, 6927, 25962, 19841, 208, 18534, 8858, 30846, 13632, 19762, 30868, 18726, 38739, 18928, 13501, 5217, 27120, 20455, 24374, 23529, 28586, 37757, 11961, 30748, 4262, 24515, 908, 32338, 30005, 40100, 11706, 4041, 15796, 27623, 35851, 8333, 18544, 38423, 7409, 8896, 16307, 33695, 32535, 16620, 9153, 33171, 10276, 32431, 33327, 27478, 22100, 15007, 12277, 20080, 39852, 4194, 30425, 4532, 3453, 38293, 13476, 2081, 37875, 2245"
23119,NA
23120,"7148, 1211, 38940, 27607, 37563, 28843, 31282, 36657, 5710"
23121,"28663, 15669, 11273, 18987, 235, 16268, 8819, 32359, 33208, 14845, 36502"
23122,"10835"
23123,"16519, 20958"
23124,"35706, 34081, 34659, 18492, 7079, 38378, 12417, 28865, 14845, 27354"
23125,"14578, 28189"
23126,NA
23127,NA
23128,"30139"
23129,NA
23130,"6242"
23131,"30389, 25873"
23132,"22102, 13632, 25962, 41390, 24802, 5217, 36225"
23133,"10629, 220, 35103, 24483, 11899, 29235, 40178, 5209"
23134,NA
23135,"28036, 30694, 31284, 17748, 25962, 28614, 33122"
23136,NA
23137,"8359"
23138,NA
23139,"7430, 208, 17632, 16268, 2709, 16713, 1239"
23140,NA
23141,"10061, 37608"
23142,NA
23143,"7321, 33321, 34868, 7477, 30172, 609, 11641, 18243, 35846, 22801"
23144,"27588, 26297, 18747, 32982"
23145,"22092, 18892, 21975, 23357"
23146,NA
23147,"34081, 30868, 5572, 27526, 220, 17718, 22928, 39685, 36196, 748, 28036, 9157, 16620, 41061, 36600, 12953, 13501, 17994, 14592, 22656, 31016, 28216, 3691, 174, 37772, 4663, 38246, 39354, 31268, 37898, 34820, 16402, 18339, 4041, 8718, 14845, 10232, 16025, 21400, 24298, 5721, 2743, 34452, 34834, 38660, 33695, 15392, 40653, 22917, 8717, 16344, 23998, 5121, 40100, 6651, 3839, 33031, 25071, 9, 36531, 7768, 12277, 41206, 18197, 3741, 39981, 1394, 14158, 34002, 19575, 24515, 27907, 17069, 22309, 33730"
23148,"18686, 10499, 31472, 29894, 30868, 23991, 40469, 21542, 220, 4532, 13342, 28747, 14218, 30021, 39020, 32885, 20723, 21064, 27268, 13501, 20604, 10508, 15269, 2227, 17857, 35540, 31889, 28975, 26537, 796, 13091, 16920, 37889, 2090, 30328, 15542, 1155, 11637, 11178, 30870, 2854, 19091, 13490, 33291, 10232, 23529, 15007, 35082, 40544, 39582, 24298, 2173, 34834, 2743, 25971, 9224, 30971, 14361, 38660, 21751, 28383, 14382, 355, 34150, 1488, 2704, 11132, 2438, 16962, 33419, 9682, 41402, 7748, 2159, 35671, 12210, 9147, 15123, 28327, 37782, 12277, 36502, 32498, 8264, 8220, 11572, 31801, 12680, 3567, 18577, 23188, 33695, 3657, 834, 16620, 41703, 22571, 31749, 9440, 21428, 26178, 31418, 748, 2934, 32001, 9135, 37610, 22309, 36920, 27526, 39557, 907, 23201, 14588, 12046, 22162, 1607, 17603, 36690, 12801, 33993, 40653, 35361, 37998, 37336"
23149,"19646, 32904, 25776, 18268, 11946"
23150,"4659, 41035, 18133"
23151,"34081"
23152,"12460, 25054, 13278, 35088"
23153,"10425, 41299, 26844, 22309, 9720, 6218, 1328, 24298, 33298"
23154,"20964, 5633, 3978"
23155,"31852, 36491"
23156,"14578, 29065, 6386, 25347"
23157,NA
23158,NA
23159,"2138, 12331"
23160,"10508, 35082, 32230, 23087, 27264, 126, 6679, 28692, 31894, 41039, 22309, 4663, 7708, 34081"
23161,NA
23162,"1459"
23163,"27201, 25959, 10962, 12543"
23164,"9862, 38333, 40869, 2052, 18678"
23165,NA
23166,"5279, 20307"
23167,"23055"
23168,"9718"
23169,"33891"
23170,"18035, 37782, 6368, 28235"
23171,"16676, 24832"
23172,"15186, 3608, 29549"
23173,NA
23174,NA
23175,NA
23176,NA
23177,"22782, 25248, 5051"
23178,"14753, 38369, 5400"
23179,"33062, 5310, 18597, 10130"
23180,"26835, 1123"
23181,NA
23182,"2743, 30005, 21214, 271, 15200, 13211, 21542, 8220, 748, 36502, 40165"
23183,"28573"
23184,"15243, 26181"
23185,NA
23186,"39950, 208"
23187,NA
23188,"30264"
23189,NA
23190,"36196, 27907, 37464, 29745, 21980, 28692, 2759, 4663, 7708"
23191,"34002, 9852"
23192,"9637"
23193,"41425, 28036, 23747, 209, 23715, 15357, 18544, 396, 30369, 29654, 38564"
23194,"5572, 18139, 27042, 16711, 14470, 15871, 9720, 33993, 13866, 38518, 7708, 9135, 7097, 21364, 37464, 18339, 15043, 36836, 40343, 25333, 3691, 6218, 38423, 13476, 34433, 38047, 29943, 33695, 27069, 19696, 36600, 38293, 2758, 4663, 220"
23195,"32964, 38423"
23196,NA
23197,"30404, 9599, 30843, 13267, 19975, 7601, 24989, 17443, 20196, 6343, 24147, 15565, 19456"
23198,NA
23199,NA
23200,"9773, 33638, 34153, 26246, 31565, 10288, 7451, 208, 20574, 25475"
23201,NA
23202,NA
23203,"29349, 37011, 25333, 4663"
23204,"38423, 27588, 22309, 30870"
23205,"25279"
23206,"34927"
23207,NA
23208,NA
23209,"17544"
23210,NA
23211,"27822, 16307, 40670, 33549, 17070, 31934, 1542"
23212,NA
23213,"13824, 4004"
23214,"15198, 38293"
23215,NA
23216,"5355"
23217,"20379"
23218,"19406, 15677, 36833, 25104, 11136, 16620, 20682"
23219,NA
23220,NA
23221,NA
23222,"24293, 8620, 23475"
23223,"33891, 3894, 36608, 19491, 130, 1692"
23224,NA
23225,NA
23226,"33397, 13391"
23227,"11663, 16620, 34820, 30868, 38473, 33031, 28036, 3896, 20393, 6368"
23228,NA
23229,"27751, 33418, 35517"
23230,NA
23231,"5045, 29206"
23232,NA
23233,"28202"
23234,NA
23235,NA
23236,NA
23237,"28645, 23348, 39669"
23238,"39483, 41692, 27478, 30191, 28559, 31108, 23188, 33631, 11351, 40678, 25838, 20508, 24244, 41088, 36035, 11201, 25126, 5110"
23239,NA
23240,NA
23241,NA
23242,"2677, 39514, 18339"
23243,NA
23244,"929, 5710, 33534"
23245,NA
23246,"41552"
23247,NA
23248,NA
23249,NA
23250,NA
23251,"39695"
23252,NA
23253,NA
23254,NA
23255,"8717, 23188, 122, 32484"
23256,"24193, 15210, 4532"
23257,"2831"
23258,NA
23259,NA
23260,NA
23261,NA
23262,"22078, 9852, 5721, 18899, 23188, 22079, 14845, 19079, 21402, 36836"
23263,"40351, 5217"
23264,"7395"
23265,"22272, 17456"
23266,"38312, 5456, 16267, 25897, 4624, 11146, 14452, 26168"
23267,NA
23268,"37096, 27120, 27042, 28692, 32239, 18542, 40469, 13406, 18139, 21361, 23860, 27760, 23188, 8332, 6218, 15007, 271, 6356, 18339, 28209, 26459, 36600, 35540, 13476, 19305, 4926, 15147, 38423, 27264, 4950, 7708, 24515, 33397, 25333, 22546, 9720"
23269,"39165, 3139, 18656, 22083, 11848"
23270,"35325"
23271,NA
23272,"20238, 15272, 26844, 34081, 37350"
23273,NA
23274,"21064, 37534, 15962, 11082, 40682, 4950, 981, 3517, 27042"
23275,NA
23276,"282, 20778, 9773, 27478, 26907, 6681, 2564, 30425, 36035, 19377, 999, 21485, 5481, 30659, 2957, 4041, 37770, 27181, 29920, 33631, 982, 26246, 30868, 41088, 39483, 36464, 26905, 35272, 7875, 4338, 28559, 22309, 12112, 29671, 27830, 12399, 26526, 38619, 25971, 11235, 25143, 41692, 16713, 2168, 1796, 3896, 33403, 6566, 208, 21014, 70, 31669"
23277,"24515"
23278,"6133, 9730, 22559, 39803, 39867, 14423, 9312, 5522, 30104, 7768, 21075"
23279,"40867, 21969, 29023, 4056, 38157, 34451"
23280,"20699"
23281,NA
23282,"64"
23283,NA
23284,NA
23285,"15550, 1394, 9440, 23805, 220, 38660, 39521, 33171"
23286,"37464, 33729, 5721, 24028, 21289, 12114, 20599, 37898, 36836, 16871"
23287,NA
23288,NA
23289,"24672, 18421, 31623, 34495, 28039"
23290,"6468"
23291,NA
23292,"4213, 5844, 9697, 34207, 38502, 25495, 13267, 30050, 41712"
23293,NA
23294,"32167"
23295,"32673, 22496"
23296,NA
23297,NA
23298,"40090, 21248, 4003, 1701, 28726, 12277, 20372, 8333, 35651, 11018"
23299,NA
23300,"4578, 21592, 26091, 11845, 11018, 38909, 21717, 8333, 12764, 12145, 12660, 6218, 33642"
23301,"13887"
23302,NA
23303,NA
23304,NA
23305,NA
23306,NA
23307,NA
23308,NA
23309,"37736, 26881, 27201, 3839"
23310,"19199, 15299, 35508"
23311,NA
23312,"33247"
23313,NA
23314,NA
23315,"5661"
23316,"22208, 22878, 18517"
23317,"8886, 29745, 5045, 908, 12145, 26613, 12660, 5121, 1290, 11018, 8333, 30742, 30937, 14075, 3219, 25676"
23318,NA
23319,NA
23320,NA
23321,NA
23322,"14426"
23323,NA
23324,NA
23325,"5217, 36571, 25962, 12060, 23315"
23326,NA
23327,"12566, 41225, 20518, 13, 2915, 6787, 37536, 38515, 23805, 18112, 21600, 8700"
23328,"41582"
23329,NA
23330,"29395"
23331,"40821, 41484"
23332,"19606, 32904, 28747, 14990, 22309, 18577, 29365"
23333,"33940, 17648"
23334,NA
23335,"18139, 9147, 32498"
23336,"34081, 39582, 4398, 6651"
23337,"34081"
23338,"33031, 33993, 35082, 4663"
23339,"28, 32921, 26526, 25838, 26042, 24445, 17603, 2709, 33252, 28508, 41517, 27386, 13484, 12112, 39867, 29671, 13345, 26905, 21400, 19391, 29485, 3054, 36464, 6460, 25868, 4041, 33993, 41112, 8333, 31413, 12353, 38090, 32885, 26651, 31915, 34107, 12029, 27350, 25971, 5223, 35272, 355, 208, 41703, 21036, 10939, 14495, 13924, 9773, 907, 4532, 20238, 3250, 31889, 17011, 25437, 26844, 2159, 25887, 26907, 26573, 17306, 22162, 27623"
23340,"39582, 3223, 24917, 18229, 19940, 36644"
23341,NA
23342,"8849, 18891, 14831, 41090, 13834, 971, 11315, 27519, 26627, 12985"
23343,"30189, 35611"
23344,"5661, 16672"
23345,"25746, 13147, 23188, 34002"
23346,NA
23347,NA
23348,NA
23349,"17631"
23350,NA
23351,NA
23352,NA
23353,NA
23354,"15007"
23355,NA
23356,NA
23357,NA
23358,"38741, 10794, 1255"
23359,"14138"
23360,NA
23361,"34522"
23362,NA
23363,NA
23364,NA
23365,"34932, 41464, 19630, 15483, 9739, 37898"
23366,"29826"
23367,NA
23368,NA
23369,NA
23370,NA
23371,"15669"
23372,NA
23373,"32498"
23374,NA
23375,"41035, 28221, 30843, 16296"
23376,NA
23377,"15421, 29667, 17070, 6218, 4674"
23378,NA
23379,"324, 7149, 20654, 12953, 30121, 35328, 25071, 14277, 32367"
23380,"40883"
23381,"41458"
23382,"31242"
23383,NA
23384,NA
23385,NA
23386,"27386, 34153, 208, 2709, 5838, 9773, 16713, 15503, 27120, 32673, 6370"
23387,"38666, 8333, 28308"
23388,"40968"
23389,"5618, 22513, 32143, 5360"
23390,NA
23391,"27120"
23392,"3527"
23393,"31450"
23394,NA
23395,"27253"
23396,NA
23397,NA
23398,"30957, 31268, 12399, 24785, 16893, 19705, 6651, 37812, 3230, 19630, 23512, 9011"
23399,"30978"
23400,NA
23401,NA
23402,"7540"
23403,NA
23404,NA
23405,NA
23406,NA
23407,"4536"
23408,"31626, 17070, 833, 7851, 35223, 24089, 37117, 24615, 5109, 40364, 25186, 6368, 9351, 39866, 20502, 12480, 2375, 4674, 30386, 1059"
23409,"10426, 27002, 38983, 5534, 22655, 225"
23410,"32966"
23411,"23694"
23412,"28036"
23413,"5051, 37886, 10502"
23414,NA
23415,NA
23416,NA
23417,NA
23418,NA
23419,NA
23420,"23394"
23421,NA
23422,NA
23423,NA
23424,"39128"
23425,"23529, 583, 32885"
23426,NA
23427,NA
23428,NA
23429,NA
23430,NA
23431,NA
23432,NA
23433,"22949, 9773, 31016, 37055, 14752, 38871, 35791, 38882, 1796, 2709, 36502, 36646"
23434,NA
23435,NA
23436,NA
23437,"13800, 24259, 40659, 4602, 2729, 27786, 28390"
23438,"10765"
23439,NA
23440,NA
23441,"24632, 17480"
23442,"23282"
23443,NA
23444,"29228"
23445,NA
23446,NA
23447,NA
23448,NA
23449,"25079, 22309, 34081, 4455, 24959, 3896, 18876, 27526, 10163, 14283, 22162, 18534, 31268, 7415, 32583, 12386, 26153"
23450,NA
23451,NA
23452,NA
23453,"12827, 32367, 12953, 29174, 17060, 38246, 5460, 8617, 38660, 32471, 27526, 13091, 36022, 13875, 41558, 7657, 31957, 26272, 14845, 23896, 2622"
23454,"27793"
23455,"40828, 34153, 26246, 41121, 20209, 16713, 35191, 27386, 28692, 9773, 6648, 4041"
23456,"33729, 22670"
23457,"20791"
23458,"1450, 40828, 29920, 19858, 27386, 33638, 9773, 41121, 1907, 28, 27906, 3542, 7408, 16713, 34153, 21484, 19882, 18711, 2426, 35377, 2168, 208"
23459,NA
23460,NA
23461,NA
23462,NA
23463,"4359, 37055, 7768"
23464,"37745"
23465,NA
23466,"12953"
23467,"36533"
23468,NA
23469,NA
23470,NA
23471,NA
23472,"15088"
23473,"9948"
23474,NA
23475,NA
23476,NA
23477,NA
23478,NA
23479,NA
23480,NA
23481,NA
23482,NA
23483,NA
23484,NA
23485,NA
23486,NA
23487,NA
23488,NA
23489,NA
23490,"17304, 10566"
23491,NA
23492,"36486"
23493,NA
23494,NA
23495,"8333, 11018, 12965, 27500, 5045, 27607, 24515, 22332, 8622"
23496,NA
23497,"28653"
23498,NA
23499,NA
23500,NA
23501,NA
23502,"38331"
23503,NA
23504,NA
23505,"5877, 7210, 36932"
23506,NA
23507,"33347, 17328"
23508,"6679"
23509,NA
23510,NA
23511,NA
23512,NA
23513,NA
23514,NA
23515,"33419, 38423, 27607, 35818, 27623"
23516,NA
23517,NA
23518,NA
23519,NA
23520,"11888"
23521,NA
23522,NA
23523,"11033, 35089"
23524,"36403"
23525,NA
23526,NA
23527,NA
23528,NA
23529,NA
23530,"37098, 12566, 22617"
23531,NA
23532,"19304"
23533,NA
23534,"31568"
23535,"20772, 14727"
23536,NA
23537,NA
23538,NA
23539,NA
23540,NA
23541,"27646, 28568"
23542,NA
23543,"30570, 113, 11572, 18229, 22656, 40573, 14856, 24053, 17182, 31920, 11899, 22750, 12214, 5922, 10783, 15147, 14277, 37694, 4933, 2160, 6213, 23805, 11839, 619, 2798, 29102, 30261, 14162, 26055, 8858, 17201, 35125, 28111, 324, 9951, 24298, 220, 29213, 32471, 29636, 9440, 28036, 12953, 41402, 3315, 7662, 18452, 10034, 36816, 33891, 4971, 24494, 39981, 7708, 10232, 20080, 33384, 37231, 11384, 2915, 8775, 33180, 3689, 13091, 34220, 8328, 6508, 10354, 9135, 28709, 15550"
23544,NA
23545,"17019, 4692, 8332"
23546,"33397, 26729"
23547,"38879, 5710, 25078"
23548,"37039"
23549,"18139"
23550,"9280"
23551,"33624"
23552,NA
23553,NA
23554,"7141"
23555,"38152, 30480, 34249, 7225, 7827, 11097"
23556,NA
23557,NA
23558,NA
23559,NA
23560,"26468"
23561,NA
23562,NA
23563,NA
23564,NA
23565,NA
23566,NA
23567,NA
23568,NA
23569,NA
23570,NA
23571,NA
23572,"35083, 24917, 38963, 24837, 23978, 37397, 31650, 36524, 26928, 19758"
23573,NA
23574,NA
23575,NA
23576,"37875, 27607, 13373, 30868, 17020"
23577,NA
23578,NA
23579,NA
23580,"20864, 2743, 34002, 20921"
23581,NA
23582,NA
23583,"34023"
23584,NA
23585,NA
23586,NA
23587,NA
23588,"26819"
23589,"14205, 33171"
23590,NA
23591,"13328, 4764, 35005"
23592,"22155, 27823"
23593,"33283, 4674"
23594,NA
23595,"1948"
23596,"5384"
23597,NA
23598,NA
23599,NA
23600,NA
23601,"27386"
23602,NA
23603,"40830"
23604,NA
23605,NA
23606,NA
23607,"23628, 23643"
23608,NA
23609,NA
23610,NA
23611,NA
23612,NA
23613,NA
23614,"26459, 19305, 8717"
23615,NA
23616,NA
23617,NA
23618,NA
23619,NA
23620,"1370"
23621,NA
